Internal ID,Product Name,Category,Retail Price USD,Compare At Price USD,Supplier Cost USD,Gross Margin %,SKU,Whop Product ID,Whop Checkout URL,Image URL,Stock
prod_nyx_0796,Pulse Modular Magnetic EDC Key Organizer Rail Mark 49,Accessories & EDC,39.00,53.72,11.67,70.1%,NYX-ACC-748D49,prod_onomfo3Jh71w3,https://whop.com/checkout/plan_0bWPlkVD5BPM7,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,100
prod_nyx_0797,Pulse Silicone Cable Sorter Desktop Organizer Mark 49,Ergonomics & Desk Setup,29.00,40.03,10.71,63.1%,NYX-ERG-7B1613,prod_jJtV7qQv4rXZ2,https://whop.com/checkout/plan_djOb8zeJOPpjl,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,68
prod_nyx_0798,Aero Magnetic Pegboard Tool Plate Mark 33,Workspace & Studio,89.00,111.25,24.73,72.2%,NYX-WOR-C7CA39,prod_xaX2u6epJ1PKM,https://whop.com/checkout/plan_62Wjq0zAGvfcR,https://images.unsplash.com/photo-1497215728101-856f4ea42174?w=800,67
prod_nyx_0799,Forge Studio Reference Planar Magnetic Drivers Mark 39,Peripherals & Tech,149.00,203.45,47.54,68.1%,NYX-PER-D93C59,prod_jRwNDcAFxZUrN,https://whop.com/checkout/plan_vlvIZSYLBtPXQ,https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?w=800,93
prod_nyx_0800,Horizon Magnetic Qi2 Car and Desktop Mount Dock Mark 49,Smart Gear & Power,89.00,117.01,32.45,63.5%,NYX-SMA-184311,prod_lyYNjA95zcKJV,https://whop.com/checkout/plan_KTuQHwmUfAIC3,https://images.unsplash.com/photo-1609081219090-a6d81d3085bf?w=800,99
prod_nyx_0801,Aero Titanium Capsule Waterproof EDC Storage Pill Mark 49,Accessories & EDC,75.00,94.56,27.13,63.8%,NYX-ACC-2E9637,prod_dabDURqo4DNF7,https://whop.com/checkout/plan_w09hyFuA2UlZL,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,54
prod_nyx_0802,Titan Gel-Infused Cooling Wrist Rest for Trackpad Mark 49,Ergonomics & Desk Setup,119.00,160.62,29.11,75.5%,NYX-ERG-D20756,prod_J86mnUjq5Ucqu,https://whop.com/checkout/plan_TwFierErifgCk,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,117
prod_nyx_0803,Specter Anodized Aluminum Tablet Dock Mark 33,Workspace & Studio,75.00,99.22,24.44,67.4%,NYX-WOR-91EC12,prod_bmOTSTHy9mc37,https://whop.com/checkout/plan_QREdUiaYgORCX,https://images.unsplash.com/photo-1524758631624-e2822e304c36?w=800,100
prod_nyx_0804,Artisan Dual ESS Sabre Balanced Headphone Amplifier Mark 40,Peripherals & Tech,75.00,96.43,22.88,69.5%,NYX-PER-97E074,prod_vcrqIny7xl6wu,https://whop.com/checkout/plan_haWU5SWnzBSe3,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,52
prod_nyx_0805,Horizon Smart OLED Real-Time Power Meter Cable Mark 49,Smart Gear & Power,149.00,209.92,38.33,74.3%,NYX-SMA-59EF58,prod_jBBek5koXXz5h,https://whop.com/checkout/plan_wt0a4Qz3WGtdz,https://images.unsplash.com/photo-1558002038-1055907df827?w=800,50
prod_nyx_0806,Aero Titanium Quick-Release Shackle Carabiner Mark 50,Accessories & EDC,29.00,37.74,9.80,66.2%,NYX-ACC-E36065,prod_Odc8SPiYs96Bz,https://whop.com/checkout/plan_j0auvOjpUKoRv,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,109
prod_nyx_0807,Ultra Ergonomic Vertical Wireless Laser Mouse Mark 50,Ergonomics & Desk Setup,89.00,121.80,28.83,67.6%,NYX-ERG-A01780,prod_1sXqzbgSAGnsw,https://whop.com/checkout/plan_Nr4cAPtOLRoFv,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,113
prod_nyx_0808,Pulse Precision Screen Ambient Lightbar Mark 33,Workspace & Studio,59.00,78.23,14.27,75.8%,NYX-WOR-F98063,prod_PhQsCeqVWUiJQ,https://whop.com/checkout/plan_BbkFjUXkixDBl,https://images.unsplash.com/photo-1524758631624-e2822e304c36?w=800,99
prod_nyx_0809,Titan Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 40,Peripherals & Tech,179.00,227.91,55.95,68.7%,NYX-PER-4EE155,prod_Hf8ORVwKOgH8d,https://whop.com/checkout/plan_QqkPocOeHDQp6,https://images.unsplash.com/photo-1618384887929-16ec33fab9ef?w=800,45
prod_nyx_0810,Horizon Magnetic 10000mAh Ultra-Slim Power Bank Mark 50,Smart Gear & Power,229.00,298.01,56.55,75.3%,NYX-SMA-46ED20,prod_lRsMMC7kXPPxk,https://whop.com/checkout/plan_215HWmUEa4BNb,https://images.unsplash.com/photo-1585338107529-13afc5f02586?w=800,40
prod_nyx_0811,Specter Full-Grain Italian Leather EDC Tech Folio Mark 50,Accessories & EDC,39.00,50.71,11.35,70.9%,NYX-ACC-CEC277,prod_XH9iUMBfzSRAE,https://whop.com/checkout/plan_n2inLf5OkgXjV,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,113
prod_nyx_0812,Apex Contoured Memory Foam Ergonomic Lumbar Support Mark 50,Ergonomics & Desk Setup,59.00,85.35,21.16,64.1%,NYX-ERG-5C6428,prod_7uVsjzh2XfBUd,https://whop.com/checkout/plan_TOsWxxtJDDQen,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,70
prod_nyx_0813,Stealth Ultra-Thin Wireless Charging Desk Mat Mark 34,Workspace & Studio,89.00,111.66,28.36,68.1%,NYX-WOR-622685,prod_flUhUxkYBY4Wp,https://whop.com/checkout/plan_NcYEjNHhCVCeZ,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=800,87
prod_nyx_0814,Specter Gasket-Mount 60% Low-Profile Keyboard Mark 40,Peripherals & Tech,89.00,113.11,31.75,64.3%,NYX-PER-419A66,prod_mOAlMcD6bNM8d,https://whop.com/checkout/plan_qcrZb7hiXZdat,https://images.unsplash.com/photo-1546435770-a3e426bf472b?w=800,35
prod_nyx_0815,Pulse Foldable 3-in-1 Qi2 MagSafe Wireless Station Mark 50,Smart Gear & Power,49.00,69.26,16.05,67.2%,NYX-SMA-8E8D41,prod_lxfRTChvd0tos,https://whop.com/checkout/plan_QlOHOR9Q7SlI5,https://images.unsplash.com/photo-1585338107529-13afc5f02586?w=800,76
prod_nyx_0816,Chronos Artisan Leather Watch and Hardware Roll Mark 50,Accessories & EDC,89.00,111.82,30.01,66.3%,NYX-ACC-6E9160,prod_IssYSI82BBAff,https://whop.com/checkout/plan_b1sDCxWR2Zvjd,https://images.unsplash.com/photo-1627123424574-724758594e93?w=800,60
prod_nyx_0817,Chronos Ergonomic Vertical Wireless Laser Mouse Mark 50,Ergonomics & Desk Setup,75.00,97.64,25.93,65.4%,NYX-ERG-D69A56,prod_1hbQerhQBXgSE,https://whop.com/checkout/plan_0i8unFlRgkWY5,https://images.unsplash.com/photo-1499750310107-5fef28a66643?w=800,55
prod_nyx_0818,Stealth Artisan Solid Brass Paperweight and Stylus Mark 34,Workspace & Studio,89.00,119.49,29.91,66.4%,NYX-WOR-A04B75,prod_We94vrnU4kGiy,https://whop.com/checkout/plan_IDhx1zlsWZ4O2,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800,118
prod_nyx_0819,Quantum Monolithic CNC Headphone Stand Mark 41,Peripherals & Tech,149.00,193.93,51.59,65.4%,NYX-PER-3E3F81,prod_DOEoBPdl0wA1u,https://whop.com/checkout/plan_Cd6acCOYM9glG,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,51
prod_nyx_0820,Obsidian Foldable 3-in-1 Qi2 MagSafe Wireless Station Mark 51,Smart Gear & Power,75.00,102.62,19.73,73.7%,NYX-SMA-028311,prod_bsibH8bmSNnFj,https://whop.com/checkout/plan_iIO5kvXVWgSQf,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,68
prod_nyx_0821,Forge Monolithic Brass Desk Tops Fidget Spinner Mark 51,Accessories & EDC,29.00,37.21,8.71,70.0%,NYX-ACC-CD2436,prod_UXLc1F4RhKpeM,https://whop.com/checkout/plan_b3G5iWn9fUi4j,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=800,115
prod_nyx_0822,Cipher Pneumatic Counterbalance Heavy Monitor Arm Mark 51,Ergonomics & Desk Setup,39.00,51.86,11.33,70.9%,NYX-ERG-CF5970,prod_wZbkPDK64TTHM,https://whop.com/checkout/plan_rWeTEcJRLi9eo,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,102
prod_nyx_0823,Vanguard Precision Screen Ambient Lightbar Mark 34,Workspace & Studio,59.00,83.89,17.27,70.7%,NYX-WOR-87B663,prod_r7fXHyfNF9eRX,https://whop.com/checkout/plan_2PeIIn2NfmDAP,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800,109
prod_nyx_0824,Monolith Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 41,Peripherals & Tech,149.00,189.11,39.53,73.5%,NYX-PER-816F48,prod_96q40fcVrj0TR,https://whop.com/checkout/plan_mW0Kt140dPOPm,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,70
prod_nyx_0825,Pulse 140W Dual USB-C GaN Travel Wall Adapter Mark 51,Smart Gear & Power,29.00,36.98,7.99,72.4%,NYX-SMA-9ECF39,prod_BiDJE5oCAguhW,https://whop.com/checkout/plan_4QjSHkxi0ZkAh,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,106
prod_nyx_0826,Vanguard Aero Carbon Fiber Utility Scalpel Blade Mark 51,Accessories & EDC,29.00,38.91,8.09,72.1%,NYX-ACC-4E8F30,prod_wRbKfP7FWK539,https://whop.com/checkout/plan_eqgjcwt7ahSTf,https://images.unsplash.com/photo-1511556532299-8f662fc26c06?w=800,44
prod_nyx_0827,Titan Magnetic Cable Routing Spine for Standing Desks Mark 51,Ergonomics & Desk Setup,49.00,66.44,17.08,65.1%,NYX-ERG-F4E071,prod_ZjrfvpetqS7lo,https://whop.com/checkout/plan_iYlKlYp0sIy4Y,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,103
prod_nyx_0828,Quantum Rotary Desk Dial Remote Controller Mark 34,Workspace & Studio,229.00,287.50,85.75,62.6%,NYX-WOR-E4E588,prod_ZkpxStZ7EBHQU,https://whop.com/checkout/plan_jCDmet1aLZo2j,https://images.unsplash.com/photo-1581291518857-4e27b48ff24e?w=800,55
prod_nyx_0829,Quantum Rotary Encoder 9-Key Programmable Stream Pad Mark 41,Peripherals & Tech,89.00,121.06,32.69,63.3%,NYX-PER-59F060,prod_1RpLasOydjfxs,https://whop.com/checkout/plan_Ytmlqy457hh5N,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,107
prod_nyx_0830,Horizon Monolithic Billet 65W Wireless Charger Stand Mark 52,Smart Gear & Power,49.00,70.63,16.01,67.3%,NYX-SMA-7F1E16,prod_ymjCbm52GzcpB,https://whop.com/checkout/plan_i0oNCChj56UT4,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,53
prod_nyx_0831,Origin Titanium Capsule Waterproof EDC Storage Pill Mark 52,Accessories & EDC,179.00,247.16,46.03,74.3%,NYX-ACC-957169,prod_bZCiRay0WE7FJ,https://whop.com/checkout/plan_PkCuiLFy6jXXZ,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,111
prod_nyx_0832,Vektor Magnetic Cable Routing Spine for Standing Desks Mark 52,Ergonomics & Desk Setup,49.00,62.75,18.26,62.7%,NYX-ERG-718542,prod_D20SY1WsW8X7Y,https://whop.com/checkout/plan_v18vFsKajrWer,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,78
prod_nyx_0833,Chronos Magnetic Pegboard Tool Plate Mark 35,Workspace & Studio,179.00,228.23,46.98,73.8%,NYX-WOR-A58797,prod_w5vEdB90eTRbv,https://whop.com/checkout/plan_m5m5YzFBsTilQ,https://images.unsplash.com/photo-1518770660439-4636190af475?w=800,61
prod_nyx_0834,Pulse Dual ESS Sabre Balanced Headphone Amplifier Mark 42,Peripherals & Tech,49.00,61.31,18.03,63.2%,NYX-PER-E02133,prod_Feq0QjKWe4R5m,https://whop.com/checkout/plan_WiwpRCXq266D8,https://images.unsplash.com/photo-1563245372-f21724e3856d?w=800,76
prod_nyx_0835,Cipher Foldable 3-in-1 Qi2 MagSafe Wireless Station Mark 52,Smart Gear & Power,29.00,40.57,10.67,63.2%,NYX-SMA-BE9161,prod_DCJUp3eC0DrVW,https://whop.com/checkout/plan_Wqs1JAAMwALpa,https://images.unsplash.com/photo-1585338107529-13afc5f02586?w=800,45
prod_nyx_0836,Ultra Modular Magnetic EDC Key Organizer Rail Mark 52,Accessories & EDC,119.00,157.04,31.63,73.4%,NYX-ACC-834D28,prod_Xn87nBOaJLU23,https://whop.com/checkout/plan_CtSCeZvpQbQWJ,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,74
prod_nyx_0837,Origin Ergonomic Vertical Wireless Laser Mouse Mark 52,Ergonomics & Desk Setup,29.00,38.28,8.13,72.0%,NYX-ERG-462579,prod_a7rO6GTb9RsYB,https://whop.com/checkout/plan_prLTBkISqbXjk,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,118
prod_nyx_0838,Horizon Magnetic Pegboard Tool Plate Mark 35,Workspace & Studio,49.00,68.21,15.71,67.9%,NYX-WOR-B12494,prod_7GE33V2Ok8uJT,https://whop.com/checkout/plan_PVwgnEcbaKWLP,https://images.unsplash.com/photo-1581291518857-4e27b48ff24e?w=800,69
prod_nyx_0839,Pulse Dual ESS Sabre Balanced Headphone Amplifier Mark 42,Peripherals & Tech,39.00,49.77,11.75,69.9%,NYX-PER-868D15,prod_q8cUf5QxOZJKc,https://whop.com/checkout/plan_TX7UsuKWVVkww,https://images.unsplash.com/photo-1595225476474-87563907a212?w=800,88
prod_nyx_0840,Chronos Smart LED Ambient Desk Glow Strip Pro Mark 52,Smart Gear & Power,149.00,197.68,51.91,65.2%,NYX-SMA-067556,prod_f4z2cjH8nz8Ic,https://whop.com/checkout/plan_FGzxNsbVRTf2D,https://images.unsplash.com/photo-1585338107529-13afc5f02586?w=800,75
prod_nyx_0841,Apex Aero Carbon Fiber Utility Scalpel Blade Mark 52,Accessories & EDC,89.00,120.04,32.66,63.3%,NYX-ACC-C94740,prod_4LhZ1Yb0083uG,https://whop.com/checkout/plan_hPKxnr55UphL5,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,69
prod_nyx_0842,Chronos Heavy Weighted Aluminum Headphone Hook Mount Mark 53,Ergonomics & Desk Setup,89.00,115.88,28.87,67.6%,NYX-ERG-5EC285,prod_lgHJokdtCQpcB,https://whop.com/checkout/plan_AELu3P5Io21no,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,73
prod_nyx_0843,Origin Ultra-Thin Wireless Charging Desk Mat Mark 35,Workspace & Studio,119.00,150.05,32.38,72.8%,NYX-WOR-77CA32,prod_zFWgE64Xcq5Vg,https://whop.com/checkout/plan_EREPBmqUmIVkw,https://images.unsplash.com/photo-1497215728101-856f4ea42174?w=800,35
prod_nyx_0844,Forge Monolithic CNC Headphone Stand Mark 42,Peripherals & Tech,29.00,39.21,8.42,71.0%,NYX-PER-7B2558,prod_kPSXZe9MqQcPv,https://whop.com/checkout/plan_0YfYHfSwxRH78,https://images.unsplash.com/photo-1529236183275-4fdcf2bc987e?w=800,69
prod_nyx_0845,Specter Desktop Magnetic Induction Headphone Dock Mark 53,Smart Gear & Power,29.00,40.95,9.46,67.4%,NYX-SMA-1BC493,prod_OGW0DXCQqcuKK,https://whop.com/checkout/plan_Jl9aq4GAUaLL0,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,71
prod_nyx_0846,Cipher Titanium Capsule Waterproof EDC Storage Pill Mark 53,Accessories & EDC,149.00,208.39,52.61,64.7%,NYX-ACC-2BC715,prod_F0a2tsqPe7l6t,https://whop.com/checkout/plan_FaaQfLcjMe5Oi,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,100
prod_nyx_0847,Artisan Gel-Infused Cooling Wrist Rest for Trackpad Mark 53,Ergonomics & Desk Setup,89.00,128.66,31.84,64.2%,NYX-ERG-9F5E78,prod_6g9Gu2F2zDXZI,https://whop.com/checkout/plan_y9GqOqTzxgs5A,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=800,56
prod_nyx_0848,Matrix Anti-Fatigue Density Desk Standing Mat Mark 36,Workspace & Studio,149.00,190.86,46.10,69.1%,NYX-WOR-D01222,prod_J91XARlIToqP8,https://whop.com/checkout/plan_bqX0sk1G0UL24,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=800,97
prod_nyx_0849,Origin Rotary Encoder 9-Key Programmable Stream Pad Mark 43,Peripherals & Tech,75.00,97.49,18.86,74.9%,NYX-PER-CFEE27,prod_eD8klAJgON1LD,https://whop.com/checkout/plan_MjUkh34LAPQwj,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,46
prod_nyx_0850,Cipher Magnetic 10000mAh Ultra-Slim Power Bank Mark 53,Smart Gear & Power,59.00,77.41,19.87,66.3%,NYX-SMA-F65249,prod_wQkONfAErN9qP,https://whop.com/checkout/plan_SVloTGV39cNKY,https://images.unsplash.com/photo-1616401784845-180882ba9ba8?w=800,67
prod_nyx_0851,Titan Modular Magnetic EDC Key Organizer Rail Mark 53,Accessories & EDC,39.00,51.11,9.64,75.3%,NYX-ACC-F03490,prod_d5BZjIUVaBc7Q,https://whop.com/checkout/plan_DqE5MGOkLydsL,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,57
prod_nyx_0852,Aura Ergonomic Adjustable Height Footrest Platform Mark 53,Ergonomics & Desk Setup,75.00,100.45,26.45,64.7%,NYX-ERG-714B42,prod_EZtuIlECqDEVB,https://whop.com/checkout/plan_OkAzhAMZ88IXJ,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,69
prod_nyx_0853,Element Precision Screen Ambient Lightbar Mark 36,Workspace & Studio,29.00,37.63,8.99,69.0%,NYX-WOR-E1E833,prod_HAARwDzBbdq1p,https://whop.com/checkout/plan_6v5jd9ywZyZ0B,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=800,82
prod_nyx_0854,Monolith Custom Coiled Aviator USB-C Cable Mark 43,Peripherals & Tech,119.00,159.78,28.77,75.8%,NYX-PER-14B534,prod_w6ICqZrklILHv,https://whop.com/checkout/plan_5z4J9NKhhpjOz,https://images.unsplash.com/photo-1618384887929-16ec33fab9ef?w=800,106
prod_nyx_0855,Vanguard Smart OLED Real-Time Power Meter Cable Mark 54,Smart Gear & Power,229.00,329.15,63.56,72.2%,NYX-SMA-BF2962,prod_TxIFDRpwWS80p,https://whop.com/checkout/plan_YymfgEljEl2gh,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,119
prod_nyx_0856,Vektor Grade-5 Titanium Precision Pocket Pry Bar Mark 54,Accessories & EDC,59.00,84.23,20.53,65.2%,NYX-ACC-F4F450,prod_H9mG7tbOig2XD,https://whop.com/checkout/plan_MPH2SanvDQqbr,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,96
prod_nyx_0857,Pulse Articulating Under-Desk Keyboard Tray Mark 54,Ergonomics & Desk Setup,119.00,162.37,28.94,75.7%,NYX-ERG-037B24,prod_Ic2uyBHMxMi7g,https://whop.com/checkout/plan_fp7FxxKm3BQHM,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,65
prod_nyx_0858,Quantum Billet Aluminum Monitor Arm Mount Mark 36,Workspace & Studio,29.00,36.58,10.29,64.5%,NYX-WOR-0B5826,prod_IbkPWLAz2yVSc,https://whop.com/checkout/plan_bR4yLH3NM3JoT,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,57
prod_nyx_0859,Matrix Ultra-Light Carbon Composite Gaming Mouse Mark 43,Peripherals & Tech,179.00,229.39,65.29,63.5%,NYX-PER-209F40,prod_UxeGQzNsaUPri,https://whop.com/checkout/plan_N1brOqJAHAvA3,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,101
prod_nyx_0860,Forge Magnetic Qi2 Car and Desktop Mount Dock Mark 54,Smart Gear & Power,59.00,85.04,21.15,64.2%,NYX-SMA-CD6C54,prod_mBXaqp4QQo4ml,https://whop.com/checkout/plan_zW4gHjRPWCeJc,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,42
prod_nyx_0861,Horizon Titanium Capsule Waterproof EDC Storage Pill Mark 54,Accessories & EDC,39.00,49.11,12.90,66.9%,NYX-ACC-112E86,prod_AoULLEt4a9RkY,https://whop.com/checkout/plan_cqHdx21Z1wJ5U,https://images.unsplash.com/photo-1511556532299-8f662fc26c06?w=800,70
prod_nyx_0862,Aura Contoured Memory Foam Ergonomic Lumbar Support Mark 54,Ergonomics & Desk Setup,49.00,61.41,12.80,73.9%,NYX-ERG-F42567,prod_Bj27XceVWtD1t,https://whop.com/checkout/plan_DDK3o5I4kHjMd,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,107
prod_nyx_0863,Ultra Acoustic Felt Studio Desk Partition Mark 36,Workspace & Studio,179.00,254.23,62.09,65.3%,NYX-WOR-254468,prod_FjNbi5aAHHzVt,https://whop.com/checkout/plan_h6rmoTrh0qV03,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=800,108
prod_nyx_0864,Cipher Rotary Encoder 9-Key Programmable Stream Pad Mark 44,Peripherals & Tech,29.00,40.47,8.52,70.6%,NYX-PER-19DF96,prod_f59XyT1enh9bj,https://whop.com/checkout/plan_W2gtuDxmru5VL,https://images.unsplash.com/photo-1618384887929-16ec33fab9ef?w=800,98
prod_nyx_0865,Specter Smart OLED Real-Time Power Meter Cable Mark 54,Smart Gear & Power,149.00,205.57,47.86,67.9%,NYX-SMA-D17311,prod_d1HYleBxeFJ3S,https://whop.com/checkout/plan_k8O7z2Lo0qrAJ,https://images.unsplash.com/photo-1616401784845-180882ba9ba8?w=800,117
prod_nyx_0866,Quantum Precision Metric Measuring Rule in Ti-6Al-4V Mark 55,Accessories & EDC,179.00,234.70,66.49,62.9%,NYX-ACC-118B11,prod_NU2LtTg7KkUEp,https://whop.com/checkout/plan_ebJjIxhz4OrWT,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,52
prod_nyx_0867,Specter Ergonomic Adjustable Height Footrest Platform Mark 55,Ergonomics & Desk Setup,89.00,119.23,24.60,72.4%,NYX-ERG-82D095,prod_zLF5Dn8I21Olc,https://whop.com/checkout/plan_muAzyJcYv7com,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,104
prod_nyx_0868,Ultra Monolithic MagSafe Display Stand Mark 37,Workspace & Studio,179.00,252.72,59.44,66.8%,NYX-WOR-A92F76,prod_qD3R4dk8lbGwf,https://whop.com/checkout/plan_qbM4xU95WmK7o,https://images.unsplash.com/photo-1505330622279-bf7d7fc918f4?w=800,79
prod_nyx_0869,Titan Braided Paracord Low-Resistance Mouse Cord Mark 44,Peripherals & Tech,49.00,61.84,16.83,65.7%,NYX-PER-ABA299,prod_fbWon5zcFBLro,https://whop.com/checkout/plan_NiNketYNCCn0I,https://images.unsplash.com/photo-1527864550417-7fd91fc51a46?w=800,85
prod_nyx_0870,Pro Monolithic Billet 65W Wireless Charger Stand Mark 55,Smart Gear & Power,119.00,155.38,29.01,75.6%,NYX-SMA-232365,prod_QCA3qG0J4e7ql,https://whop.com/checkout/plan_PcvtfLVEsNTUp,https://images.unsplash.com/photo-1544716278-ca5e3f4abd8c?w=800,96
prod_nyx_0871,Titan DLC Coated Multi-Tool Pocket Stylus Mark 55,Accessories & EDC,119.00,159.16,38.32,67.8%,NYX-ACC-DD1325,prod_P6O0TfCsNI7ih,https://whop.com/checkout/plan_gO1GITBdTAkKY,https://images.unsplash.com/photo-1618005182384-a83a8bd57fbe?w=800,44
prod_nyx_0872,Stealth Gel-Infused Cooling Wrist Rest for Trackpad Mark 55,Ergonomics & Desk Setup,49.00,67.51,16.31,66.7%,NYX-ERG-EDE763,prod_9njvESjmVZNMf,https://whop.com/checkout/plan_Y7ho00DF2AsuC,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,59
prod_nyx_0873,Quantum CNC Walnut Desk Shelf Tray Mark 37,Workspace & Studio,229.00,297.39,81.13,64.6%,NYX-WOR-E12E32,prod_NVs63Ax1SWrx6,https://whop.com/checkout/plan_lJZ73CzqZAlpt,https://images.unsplash.com/photo-1524758631624-e2822e304c36?w=800,35
prod_nyx_0874,Apex Studio Reference Planar Magnetic Drivers Mark 44,Peripherals & Tech,89.00,114.15,26.70,70.0%,NYX-PER-A0FA68,prod_qfPRDoO5xE6Nh,https://whop.com/checkout/plan_1rnSqw5M1xzOJ,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,94
prod_nyx_0875,Aura 65W Retractable USB-C Fast Charging Hub Mark 55,Smart Gear & Power,149.00,194.26,44.79,69.9%,NYX-SMA-F96368,prod_xjwcNlz7DypYb,https://whop.com/checkout/plan_tM48RPZYriVOG,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,70
prod_nyx_0876,Horizon Full-Grain Italian Leather EDC Tech Folio Mark 55,Accessories & EDC,39.00,52.09,13.26,66.0%,NYX-ACC-255A13,prod_uOGzIOxX8a9W8,https://whop.com/checkout/plan_HcB3Rzwvt6vYg,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=800,114
prod_nyx_0877,Cipher Articulating Under-Desk Keyboard Tray Mark 55,Ergonomics & Desk Setup,59.00,81.10,19.21,67.4%,NYX-ERG-78EC29,prod_U4LMXgF7HYjI3,https://whop.com/checkout/plan_dhQUWDHGan0pg,https://images.unsplash.com/photo-1516321318423-f06f85e504b3?w=800,57
prod_nyx_0878,Pro Monolithic MagSafe Display Stand Mark 37,Workspace & Studio,49.00,63.78,17.32,64.7%,NYX-WOR-EE3347,prod_x6RxXRZLo6C6y,https://whop.com/checkout/plan_2BOvbVsPqn2O9,https://images.unsplash.com/photo-1581291518857-4e27b48ff24e?w=800,64
prod_nyx_0879,Monolith Aerospace CNC Ergonomic Keyboard Wrist Rest Mark 45,Peripherals & Tech,119.00,158.02,35.52,70.2%,NYX-PER-181653,prod_FbkkgeJCn4RcE,https://whop.com/checkout/plan_qs4pEVV6HRwpH,https://images.unsplash.com/photo-1618384887929-16ec33fab9ef?w=800,57
prod_nyx_0880,Horizon Desktop Magnetic Induction Headphone Dock Mark 56,Smart Gear & Power,75.00,102.87,18.14,75.8%,NYX-SMA-17C558,prod_UhNKp540GT5DK,https://whop.com/checkout/plan_Jiskr4pFSlXko,https://images.unsplash.com/photo-1519389950473-47ba0277781c?w=800,54
prod_nyx_0881,Forge Modular Magnetic EDC Key Organizer Rail Mark 56,Accessories & EDC,179.00,226.73,66.81,62.7%,NYX-ACC-0C5983,prod_XGs6j8amjR7Cn,https://whop.com/checkout/plan_oId6TvRULJmFG,https://images.unsplash.com/photo-1563770660941-20978e870e26?w=800,66
prod_nyx_0882,Stealth Articulating Under-Desk Keyboard Tray Mark 56,Ergonomics & Desk Setup,119.00,161.11,34.89,70.7%,NYX-ERG-047B42,prod_f2uwQgAcURZN0,https://whop.com/checkout/plan_m4cweiKZpKwYn,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,98
